ALL_STAR_ID,ALL_STAR_NAME,GROUP_ID,GROUP_NAME,LINEUP_ARCHETYPE,SEASON
201142,Kevin Durant,201142-1626164-1628960-1631221-1642345,K. Durant - D. Booker - G. Allen - C. Gillespie - O. Ighodaro,All Around Guard-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626164-1628960-1631221-1642345,K. Durant - D. Booker - G. Allen - C. Gillespie - O. Ighodaro,All Around Guard-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-1626164-1628420-1642345-1642346,K. Durant - D. Booker - M. Morris - O. Ighodaro - R. Dunn,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626164-1628420-1642345-1642346,K. Durant - D. Booker - M. Morris - O. Ighodaro - R. Dunn,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-1626164-1626220-1631221-1642345,K. Durant - D. Booker - R. O'Neale - C. Gillespie - O. Ighodaro,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626164-1626220-1631221-1642345,K. Durant - D. Booker - R. O'Neale - C. Gillespie - O. Ighodaro,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-1626164-1626220-1628960-1642345,K. Durant - D. Booker - R. O'Neale - G. Allen - O. Ighodaro,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626164-1626220-1628960-1642345,K. Durant - D. Booker - R. O'Neale - G. Allen - O. Ighodaro,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203994-1626220-1628420-1628960,K. Durant - J. Nurkić - R. O'Neale - M. Morris - G. Allen,3&D-All Around Big-All Around Guard-Movement Shooter,2024-25
201142,Kevin Durant,201142-203994-1626220-1628420-1642346,K. Durant - J. Nurkić - R. O'Neale - M. Morris - R. Dunn,3&D-3&D-All Around Big-All Around Guard,2024-25
201142,Kevin Durant,201142-203486-1626164-1626220-1631221,K. Durant - M. Plumlee - D. Booker - R. O'Neale - C. Gillespie,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-203486-1626164-1626220-1631221,K. Durant - M. Plumlee - D. Booker - R. O'Neale - C. Gillespie,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203486-1626220-1631221-1642346,K. Durant - M. Plumlee - R. O'Neale - C. Gillespie - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-203486-1626220-1628420-1642346,K. Durant - M. Plumlee - R. O'Neale - M. Morris - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-203486-1626145-1628960-1642346,K. Durant - M. Plumlee - T. Jones - G. Allen - R. Dunn,3&D-Movement Shooter-Movement Shooter-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-1626220-1628420-1628960-1642345,K. Durant - R. O'Neale - M. Morris - G. Allen - O. Ighodaro,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-1626220-1628420-1628960-1642346,K. Durant - R. O'Neale - M. Morris - G. Allen - R. Dunn,3&D-3&D-All Around Guard-Movement Shooter,2024-25
1626164,Devin Booker,203486-1626164-1626220-1628960-1631221,M. Plumlee - D. Booker - R. O'Neale - G. Allen - C. Gillespie,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
1626164,Devin Booker,203486-1626164-1626220-1628420-1642346,M. Plumlee - D. Booker - R. O'Neale - M. Morris - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
1626164,Devin Booker,1626145-1626164-1628960-1628998-1630208,T. Jones - D. Booker - G. Allen - C. Martin - N. Richards,3&D-Movement Shooter-Movement Shooter-Rim Runner/Protector,2024-25
1626164,Devin Booker,1626164-1628420-1629006-1642345-1642346,D. Booker - M. Morris - J. Okogie - O. Ighodaro - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
1626164,Devin Booker,1626164-1626220-1628420-1628960-1630208,D. Booker - R. O'Neale - M. Morris - G. Allen - N. Richards,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
1626164,Devin Booker,1626164-1626220-1628420-1629006-1642345,D. Booker - R. O'Neale - M. Morris - J. Okogie - O. Ighodaro,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
1626164,Devin Booker,203994-1626164-1628420-1642345-1642346,J. Nurkić - D. Booker - M. Morris - O. Ighodaro - R. Dunn,3&D-All Around Big-All Around Guard-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-203078-203486-1628420-1642346,K. Durant - B. Beal - M. Plumlee - M. Morris - R. Dunn,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203078-1626145-1626164-1642346,K. Durant - B. Beal - T. Jones - D. Booker - R. Dunn,3&D-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2024-25
1626164,Devin Booker,201142-203078-1626145-1626164-1642346,K. Durant - B. Beal - T. Jones - D. Booker - R. Dunn,3&D-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203078-1626145-1628960-1630208,K. Durant - B. Beal - T. Jones - G. Allen - N. Richards,Movement Shooter-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203078-1626145-1628960-1642345,K. Durant - B. Beal - T. Jones - G. Allen - O. Ighodaro,Movement Shooter-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-1628998-1631221-1642345-1642346,K. Durant - C. Martin - C. Gillespie - O. Ighodaro - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-1626164-1628960-1630208-1642346,K. Durant - D. Booker - G. Allen - N. Richards - R. Dunn,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626164-1628960-1630208-1642346,K. Durant - D. Booker - G. Allen - N. Richards - R. Dunn,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203994-1628420-1628960-1629006,K. Durant - J. Nurkić - M. Morris - G. Allen - J. Okogie,3&D-All Around Big-All Around Guard-Movement Shooter,2024-25
201142,Kevin Durant,201142-203994-1626145-1626164-1642345,K. Durant - J. Nurkić - T. Jones - D. Booker - O. Ighodaro,All Around Big-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-203994-1626145-1626164-1642345,K. Durant - J. Nurkić - T. Jones - D. Booker - O. Ighodaro,All Around Big-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-1628420-1628960-1642345-1642346,K. Durant - M. Morris - G. Allen - O. Ighodaro - R. Dunn,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-1626145-1626164-1629006-1642345,K. Durant - T. Jones - D. Booker - J. Okogie - O. Ighodaro,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-1626145-1626164-1629006-1642345,K. Durant - T. Jones - D. Booker - J. Okogie - O. Ighodaro,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
1626164,Devin Booker,203486-1626164-1628420-1628960-1629006,M. Plumlee - D. Booker - M. Morris - G. Allen - J. Okogie,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
1626164,Devin Booker,203486-1626164-1626220-1631221-1642346,M. Plumlee - D. Booker - R. O'Neale - C. Gillespie - R. Dunn,3&D-3&D-All Around Guard-Rim Runner/Protector,2024-25
1626164,Devin Booker,203486-1626145-1626164-1626220-1629626,M. Plumlee - T. Jones - D. Booker - R. O'Neale - B. Bol,3&D-Movement Shooter-Rim Runner/Protector-Stretch Big,2024-25
1626164,Devin Booker,1626145-1626164-1628998-1630208-1631221,T. Jones - D. Booker - C. Martin - N. Richards - C. Gillespie,3&D-All Around Guard-Movement Shooter-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-1626164-1628420-1628960-1629626,K. Durant - D. Booker - M. Morris - G. Allen - B. Bol,All Around Guard-Movement Shooter-Shot Creator Guard-Stretch Big,2024-25
1626164,Devin Booker,201142-1626164-1628420-1628960-1629626,K. Durant - D. Booker - M. Morris - G. Allen - B. Bol,All Around Guard-Movement Shooter-Stretch Big-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203486-1626164-1628960-1642346,K. Durant - M. Plumlee - D. Booker - G. Allen - R. Dunn,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-203486-1626164-1628960-1642346,K. Durant - M. Plumlee - D. Booker - G. Allen - R. Dunn,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203486-1626164-1626220-1628420,K. Durant - M. Plumlee - D. Booker - R. O'Neale - M. Morris,3&D-All Around Guard-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-203486-1626164-1626220-1628420,K. Durant - M. Plumlee - D. Booker - R. O'Neale - M. Morris,3&D-All Around Guard-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203486-1626145-1626164-1629006,K. Durant - M. Plumlee - T. Jones - D. Booker - J. Okogie,3&D-Movement Shooter-Rim Runner/Protector-Shot Creator Guard,2024-25
1626164,Devin Booker,201142-203486-1626145-1626164-1629006,K. Durant - M. Plumlee - T. Jones - D. Booker - J. Okogie,3&D-Movement Shooter-Rim Runner/Protector-Wing Shot Creator,2024-25
201142,Kevin Durant,201142-203486-1626145-1626220-1629626,K. Durant - M. Plumlee - T. Jones - R. O'Neale - B. Bol,3&D-Movement Shooter-Rim Runner/Protector-Stretch Big,2024-25
201142,Kevin Durant,201142-1626145-1629006-1642345-1642346,K. Durant - T. Jones - J. Okogie - O. Ighodaro - R. Dunn,3&D-3&D-Movement Shooter-Rim Runner/Protector,2024-25
201142,Kevin Durant,201142-203078-203994-1626164-1628960,K. Durant - B. Beal - J. Nurkic - D. Booker - G. Allen,Movement Shooter-Post Scorer-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-203078-203994-1626164-1628960,K. Durant - B. Beal - J. Nurkic - D. Booker - G. Allen,Movement Shooter-Post Scorer-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1626164-1628960,K. Durant - E. Gordon - J. Nurkic - D. Booker - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-203994-1626164-1628960,K. Durant - E. Gordon - J. Nurkic - D. Booker - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203078-1626164-1628960-1629234,K. Durant - B. Beal - D. Booker - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-203078-1626164-1628960-1629234,K. Durant - B. Beal - D. Booker - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1626164-1628960-1629234,K. Durant - E. Gordon - D. Booker - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-1626164-1628960-1629234,K. Durant - E. Gordon - D. Booker - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1628960-1629006,K. Durant - E. Gordon - J. Nurkic - G. Allen - J. Okogie,3&D-Movement Shooter-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-203078-203994-1626220-1628960,K. Durant - B. Beal - J. Nurkic - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203994-1626164-1628960-1629006,K. Durant - J. Nurkic - D. Booker - G. Allen - J. Okogie,3&D-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-203994-1626164-1628960-1629006,K. Durant - J. Nurkic - D. Booker - G. Allen - J. Okogie,3&D-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203994-1626164-1626220-1628960,K. Durant - J. Nurkic - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-203994-1626164-1626220-1628960,K. Durant - J. Nurkic - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1626164-1628960,K. Durant - E. Gordon - B. Beal - D. Booker - G. Allen,Movement Shooter-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-201569-203078-1626164-1628960,K. Durant - E. Gordon - B. Beal - D. Booker - G. Allen,Movement Shooter-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203994-1626164-1628960-1629642,K. Durant - J. Nurkic - D. Booker - G. Allen - N. Little,Movement Shooter-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-203994-1626164-1628960-1629642,K. Durant - J. Nurkic - D. Booker - G. Allen - N. Little,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1628960-1628966,K. Durant - E. Gordon - J. Nurkic - G. Allen - K. Bates-Diop,Glue guy-Movement Shooter-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-201569-203078-203994-1626164,K. Durant - E. Gordon - B. Beal - J. Nurkic - D. Booker,Movement Shooter-Post Scorer-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-201569-203078-203994-1626164,K. Durant - E. Gordon - B. Beal - J. Nurkic - D. Booker,Movement Shooter-Post Scorer-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203078-203994-1626164-1626220,K. Durant - B. Beal - J. Nurkic - D. Booker - R. O'Neale,Movement Shooter-Post Scorer-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-203078-203994-1626164-1626220,K. Durant - B. Beal - J. Nurkic - D. Booker - R. O'Neale,Movement Shooter-Post Scorer-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203078-203994-1628960-1628966,K. Durant - B. Beal - J. Nurkic - G. Allen - K. Bates-Diop,Glue guy-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
1626164,Devin Booker,201569-203078-1626164-1626220-1629234,E. Gordon - B. Beal - D. Booker - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1629234-1629626,K. Durant - E. Gordon - B. Beal - D. Eubanks - B. Bol,All Around Big-Movement Shooter-Stretch Big-Wing Shot Creator,2023-24
1626164,Devin Booker,203078-203994-1626164-1628960-1629002,B. Beal - J. Nurkic - D. Booker - G. Allen - C. Metu,Movement Shooter-Post Scorer-Stretch Big-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1626164-1629006,K. Durant - E. Gordon - J. Nurkic - D. Booker - J. Okogie,3&D-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-203994-1626164-1629006,K. Durant - E. Gordon - J. Nurkic - D. Booker - J. Okogie,3&D-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1626164-1626220-1628960,K. Durant - E. Gordon - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Movement Shooter-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-1626164-1626220-1628960,K. Durant - E. Gordon - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203078-1626164-1626220-1628960,K. Durant - B. Beal - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-203078-1626164-1626220-1628960,K. Durant - B. Beal - D. Booker - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
1626164,Devin Booker,201569-203994-1626164-1628966-1629006,E. Gordon - J. Nurkic - D. Booker - K. Bates-Diop - J. Okogie,3&D-Glue guy-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-203078-203994-1628960-1629006,K. Durant - B. Beal - J. Nurkic - G. Allen - J. Okogie,3&D-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1629006-1629234,K. Durant - E. Gordon - B. Beal - J. Okogie - D. Eubanks,3&D-All Around Big-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-1626164-1626220-1628960-1629234,K. Durant - D. Booker - R. O'Neale - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-1626164-1626220-1628960-1629234,K. Durant - D. Booker - R. O'Neale - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-203994-1628960,K. Durant - E. Gordon - B. Beal - J. Nurkic - G. Allen,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1626164-1628960-1629002,K. Durant - E. Gordon - D. Booker - G. Allen - C. Metu,Movement Shooter-Movement Shooter-Shot Creator Guard-Stretch Big,2023-24
1626164,Devin Booker,201142-201569-1626164-1628960-1629002,K. Durant - E. Gordon - D. Booker - G. Allen - C. Metu,Movement Shooter-Movement Shooter-Stretch Big-Wing Shot Creator,2023-24
1626164,Devin Booker,201569-203994-1626164-1628960-1628966,E. Gordon - J. Nurkic - D. Booker - G. Allen - K. Bates-Diop,Glue guy-Movement Shooter-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-201569-203994-1626220-1628960,K. Durant - E. Gordon - J. Nurkic - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-203994-1628960-1629006-1630692,K. Durant - J. Nurkic - G. Allen - J. Okogie - J. Goodwin,3&D-Movement Shooter-Post Scorer-Pure Point Guard,2023-24
201142,Kevin Durant,201142-201569-203078-203994-1629006,K. Durant - E. Gordon - B. Beal - J. Nurkic - J. Okogie,3&D-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1629006-1629139-1629234,K. Durant - E. Gordon - J. Okogie - Y. Watanabe - D. Eubanks,3&D-All Around Big-Glue guy-Movement Shooter,2023-24
201142,Kevin Durant,201142-201569-1628960-1629006-1629234,K. Durant - E. Gordon - G. Allen - J. Okogie - D. Eubanks,3&D-All Around Big-Movement Shooter-Movement Shooter,2023-24
1626164,Devin Booker,203078-1626164-1628966-1629006-1629234,B. Beal - D. Booker - K. Bates-Diop - J. Okogie - D. Eubanks,3&D-All Around Big-Glue guy-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1626220-1628960,K. Durant - E. Gordon - B. Beal - R. O'Neale - G. Allen,Movement Shooter-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1629139-1629234-1630692,K. Durant - E. Gordon - Y. Watanabe - D. Eubanks - J. Goodwin,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,2023-24
201142,Kevin Durant,201142-1629139-1629234-1629642-1630692,K. Durant - Y. Watanabe - D. Eubanks - N. Little - J. Goodwin,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,2023-24
201142,Kevin Durant,201142-201569-1629006-1629234-1629642,K. Durant - E. Gordon - J. Okogie - D. Eubanks - N. Little,3&D-All Around Big-Movement Shooter-Movement Shooter,2023-24
1626164,Devin Booker,1626164-1629002-1629139-1629234-1630692,D. Booker - C. Metu - Y. Watanabe - D. Eubanks - J. Goodwin,All Around Big-Glue guy-Pure Point Guard-Stretch Big,2023-24
1626164,Devin Booker,201569-1626164-1629002-1629234-1630692,E. Gordon - D. Booker - C. Metu - D. Eubanks - J. Goodwin,All Around Big-Movement Shooter-Pure Point Guard-Stretch Big,2023-24
201142,Kevin Durant,201142-203078-1626164-1626220-1629234,K. Durant - B. Beal - D. Booker - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-203078-1626164-1626220-1629234,K. Durant - B. Beal - D. Booker - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1626220-1629234,K. Durant - E. Gordon - B. Beal - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1626164-1626220-1629234,K. Durant - E. Gordon - D. Booker - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-1626164-1626220-1629234,K. Durant - E. Gordon - D. Booker - R. O'Neale - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203994-1626164-1628960-1629626,K. Durant - J. Nurkic - D. Booker - G. Allen - B. Bol,Movement Shooter-Post Scorer-Shot Creator Guard-Stretch Big,2023-24
1626164,Devin Booker,201142-203994-1626164-1628960-1629626,K. Durant - J. Nurkic - D. Booker - G. Allen - B. Bol,Movement Shooter-Post Scorer-Stretch Big-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203994-1628960-1628966-1630692,K. Durant - J. Nurkic - G. Allen - K. Bates-Diop - J. Goodwin,Glue guy-Movement Shooter-Post Scorer-Pure Point Guard,2023-24
201142,Kevin Durant,201142-203994-1628960-1629642-1630692,K. Durant - J. Nurkic - G. Allen - N. Little - J. Goodwin,Movement Shooter-Movement Shooter-Post Scorer-Pure Point Guard,2023-24
1626164,Devin Booker,203078-203994-1626164-1628960-1628966,B. Beal - J. Nurkic - D. Booker - G. Allen - K. Bates-Diop,Glue guy-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-203078-1626220-1628960-1629234,K. Durant - B. Beal - R. O'Neale - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-1626164-1629234,K. Durant - E. Gordon - B. Beal - D. Booker - D. Eubanks,All Around Big-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-201569-203078-1626164-1629234,K. Durant - E. Gordon - B. Beal - D. Booker - D. Eubanks,All Around Big-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1626164-1626220,K. Durant - E. Gordon - J. Nurkic - D. Booker - R. O'Neale,Movement Shooter-Movement Shooter-Post Scorer-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-203994-1626164-1626220,K. Durant - E. Gordon - J. Nurkic - D. Booker - R. O'Neale,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203994-1629006-1629642,K. Durant - E. Gordon - J. Nurkic - J. Okogie - N. Little,3&D-Movement Shooter-Movement Shooter-Post Scorer,2023-24
201142,Kevin Durant,201142-201569-1626220-1628960-1629234,K. Durant - E. Gordon - R. O'Neale - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Movement Shooter,2023-24
1626164,Devin Booker,201569-203078-1626164-1629234-1629626,E. Gordon - B. Beal - D. Booker - D. Eubanks - B. Bol,All Around Big-Movement Shooter-Stretch Big-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-1626164-1629006-1629234,K. Durant - E. Gordon - D. Booker - J. Okogie - D. Eubanks,3&D-All Around Big-Movement Shooter-Shot Creator Guard,2023-24
1626164,Devin Booker,201142-201569-1626164-1629006-1629234,K. Durant - E. Gordon - D. Booker - J. Okogie - D. Eubanks,3&D-All Around Big-Movement Shooter-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-1628960-1629006-1629234-1630692,K. Durant - G. Allen - J. Okogie - D. Eubanks - J. Goodwin,3&D-All Around Big-Movement Shooter-Pure Point Guard,2023-24
201142,Kevin Durant,201142-203994-1626164-1626220-1629626,K. Durant - J. Nurkic - D. Booker - R. O'Neale - B. Bol,Movement Shooter-Post Scorer-Shot Creator Guard-Stretch Big,2023-24
1626164,Devin Booker,201142-203994-1626164-1626220-1629626,K. Durant - J. Nurkic - D. Booker - R. O'Neale - B. Bol,Movement Shooter-Post Scorer-Stretch Big-Wing Shot Creator,2023-24
1626164,Devin Booker,201569-203078-1626164-1628966-1629234,E. Gordon - B. Beal - D. Booker - K. Bates-Diop - D. Eubanks,All Around Big-Glue guy-Movement Shooter-Wing Shot Creator,2023-24
1626164,Devin Booker,201569-1626164-1626220-1628960-1629234,E. Gordon - D. Booker - R. O'Neale - G. Allen - D. Eubanks,All Around Big-Movement Shooter-Movement Shooter-Movement Shooter,2023-24
201142,Kevin Durant,201142-1628960-1629006-1629234-1629626,K. Durant - G. Allen - J. Okogie - D. Eubanks - B. Bol,3&D-All Around Big-Movement Shooter-Stretch Big,2023-24
1626164,Devin Booker,1626164-1628960-1628966-1629234-1630692,D. Booker - G. Allen - K. Bates-Diop - D. Eubanks - J. Goodwin,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,2023-24
1626164,Devin Booker,1626164-1628966-1629234-1629642-1630692,D. Booker - K. Bates-Diop - D. Eubanks - N. Little - J. Goodwin,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,2023-24
1626164,Devin Booker,1626164-1628966-1629139-1629234-1630692,D. Booker - K. Bates-Diop - Y. Watanabe - D. Eubanks - J. Goodwin,All Around Big-Glue guy-Glue guy-Pure Point Guard,2023-24
1626164,Devin Booker,201569-1626164-1629139-1629234-1630692,E. Gordon - D. Booker - Y. Watanabe - D. Eubanks - J. Goodwin,All Around Big-Glue guy-Movement Shooter-Pure Point Guard,2023-24
1626164,Devin Booker,201569-203994-1626164-1628960-1629002,E. Gordon - J. Nurkic - D. Booker - G. Allen - C. Metu,Movement Shooter-Movement Shooter-Post Scorer-Stretch Big,2023-24
201142,Kevin Durant,201142-201569-203078-1626164-1626220,K. Durant - E. Gordon - B. Beal - D. Booker - R. O'Neale,Movement Shooter-Movement Shooter-Shot Creator Guard-Wing Shot Creator,2023-24
1626164,Devin Booker,201142-201569-203078-1626164-1626220,K. Durant - E. Gordon - B. Beal - D. Booker - R. O'Neale,Movement Shooter-Movement Shooter-Wing Shot Creator-Wing Shot Creator,2023-24
201142,Kevin Durant,201142-201569-203078-203994-1626220,K. Durant - E. Gordon - B. Beal - J. Nurkic - R. O'Neale,Movement Shooter-Movement Shooter-Post Scorer-Wing Shot Creator,2023-24
